,Year,Clump,Estimator,params,accuracy
521,2014,11,BaggingClassifier,NA,0.6865671641791045
522,2014,12,BaggingClassifier,NA,0.6865671641791045
523,2014,13,BaggingClassifier,NA,0.7910447761194029
524,2014,14,BaggingClassifier,NA,0.8059701492537313
525,2015,0,BaggingClassifier,NA,0.6285714285714286
526,2015,1,BaggingClassifier,NA,0.6857142857142857
527,2015,2,BaggingClassifier,NA,0.5857142857142857
528,2015,3,BaggingClassifier,NA,0.6714285714285714
529,2015,4,BaggingClassifier,NA,0.6428571428571429
530,2015,5,BaggingClassifier,NA,0.6857142857142857
531,2015,6,BaggingClassifier,NA,0.6714285714285714
532,2015,7,BaggingClassifier,NA,0.6142857142857143
533,2015,8,BaggingClassifier,NA,0.6285714285714286
534,2015,9,BaggingClassifier,NA,0.7
535,2015,10,BaggingClassifier,NA,0.7142857142857143
536,2015,11,BaggingClassifier,NA,0.7
537,2015,12,BaggingClassifier,NA,0.7428571428571429
538,2015,13,BaggingClassifier,NA,0.7285714285714285
539,2015,14,BaggingClassifier,NA,0.7285714285714285
540,2016,0,BaggingClassifier,NA,0.6417910447761194
541,2016,1,BaggingClassifier,NA,0.746268656716418
542,2016,2,BaggingClassifier,NA,0.6567164179104478
543,2016,3,BaggingClassifier,NA,0.6119402985074627
544,2016,4,BaggingClassifier,NA,0.7611940298507462
545,2016,5,BaggingClassifier,NA,0.7014925373134329
546,2016,6,BaggingClassifier,NA,0.6119402985074627
547,2016,7,BaggingClassifier,NA,0.746268656716418
548,2016,8,BaggingClassifier,NA,0.6567164179104478
549,2016,9,BaggingClassifier,NA,0.7014925373134329
550,2016,10,BaggingClassifier,NA,0.7164179104477612
551,2016,11,BaggingClassifier,NA,0.7014925373134329
552,2016,12,BaggingClassifier,NA,0.7761194029850746
553,2016,13,BaggingClassifier,NA,0.746268656716418
554,2016,14,BaggingClassifier,NA,0.8208955223880597
555,2017,0,BaggingClassifier,NA,0.6716417910447762
556,2017,1,BaggingClassifier,NA,0.7014925373134329
557,2017,2,BaggingClassifier,NA,0.7014925373134329
558,2017,3,BaggingClassifier,NA,0.6417910447761194
559,2017,4,BaggingClassifier,NA,0.6567164179104478
560,2017,5,BaggingClassifier,NA,0.7164179104477612
561,2017,6,BaggingClassifier,NA,0.7164179104477612
562,2017,7,BaggingClassifier,NA,0.7313432835820896
563,2017,8,BaggingClassifier,NA,0.7910447761194029
564,2017,9,BaggingClassifier,NA,0.746268656716418
565,2017,10,BaggingClassifier,NA,0.746268656716418
566,2017,11,BaggingClassifier,NA,0.7761194029850746
567,2017,12,BaggingClassifier,NA,0.7761194029850746
568,2017,13,BaggingClassifier,NA,0.7164179104477612
569,2017,14,BaggingClassifier,NA,0.7313432835820896
570,2018,0,BaggingClassifier,NA,0.5373134328358209
571,2018,1,BaggingClassifier,NA,0.6417910447761194
572,2018,2,BaggingClassifier,NA,0.47761194029850745
573,2018,3,BaggingClassifier,NA,0.5373134328358209
574,2018,4,BaggingClassifier,NA,0.6417910447761194
575,2018,5,BaggingClassifier,NA,0.6567164179104478
576,2018,6,BaggingClassifier,NA,0.6417910447761194
577,2018,7,BaggingClassifier,NA,0.5671641791044776
578,2018,8,BaggingClassifier,NA,0.6716417910447762
579,2018,9,BaggingClassifier,NA,0.6417910447761194
580,2018,10,BaggingClassifier,NA,0.6865671641791045
581,2018,11,BaggingClassifier,NA,0.5074626865671642
582,2018,12,BaggingClassifier,NA,0.6865671641791045
583,2018,13,BaggingClassifier,NA,0.6567164179104478
584,2018,14,BaggingClassifier,NA,0.746268656716418
585,2019,0,BaggingClassifier,NA,0.5970149253731343
586,2019,1,BaggingClassifier,NA,0.6865671641791045
587,2019,2,BaggingClassifier,NA,0.5970149253731343
588,2019,3,BaggingClassifier,NA,0.7014925373134329
589,2019,4,BaggingClassifier,NA,0.6716417910447762
590,2019,5,BaggingClassifier,NA,0.6567164179104478
591,2019,6,BaggingClassifier,NA,0.7313432835820896
592,2019,7,BaggingClassifier,NA,0.6567164179104478
593,2019,8,BaggingClassifier,NA,0.7313432835820896
594,2019,9,BaggingClassifier,NA,0.7014925373134329
595,2019,10,BaggingClassifier,NA,0.7611940298507462
596,2019,11,BaggingClassifier,NA,0.7164179104477612
597,2019,12,BaggingClassifier,NA,0.8059701492537313
598,2019,13,BaggingClassifier,NA,0.7164179104477612
599,2019,14,BaggingClassifier,NA,0.7761194029850746
600,2000,0,RandomForestClassifier,NA,0.6349206349206349
601,2000,1,RandomForestClassifier,NA,0.6349206349206349
602,2000,2,RandomForestClassifier,NA,0.6031746031746031
603,2000,3,RandomForestClassifier,NA,0.6666666666666666
604,2000,4,RandomForestClassifier,NA,0.6666666666666666
605,2000,5,RandomForestClassifier,NA,0.6507936507936508
606,2000,6,RandomForestClassifier,NA,0.6349206349206349
607,2000,7,RandomForestClassifier,NA,0.6666666666666666
608,2000,8,RandomForestClassifier,NA,0.7142857142857143
609,2000,9,RandomForestClassifier,NA,0.6984126984126984
610,2000,10,RandomForestClassifier,NA,0.6825396825396826
611,2000,11,RandomForestClassifier,NA,0.7142857142857143
612,2000,12,RandomForestClassifier,NA,0.746031746031746
613,2000,13,RandomForestClassifier,NA,0.6825396825396826
614,2000,14,RandomForestClassifier,NA,0.746031746031746
615,2001,0,RandomForestClassifier,NA,0.6333333333333333
616,2001,1,RandomForestClassifier,NA,0.6666666666666666
617,2001,2,RandomForestClassifier,NA,0.55
618,2001,3,RandomForestClassifier,NA,0.65
619,2001,4,RandomForestClassifier,NA,0.6833333333333333
620,2001,5,RandomForestClassifier,NA,0.6166666666666667
621,2001,6,RandomForestClassifier,NA,0.5
622,2001,7,RandomForestClassifier,NA,0.6666666666666666
623,2001,8,RandomForestClassifier,NA,0.6833333333333333
624,2001,9,RandomForestClassifier,NA,0.7
625,2001,10,RandomForestClassifier,NA,0.6333333333333333
626,2001,11,RandomForestClassifier,NA,0.7
627,2001,12,RandomForestClassifier,NA,0.6833333333333333
628,2001,13,RandomForestClassifier,NA,0.5833333333333334
629,2001,14,RandomForestClassifier,NA,0.6666666666666666
630,2002,0,RandomForestClassifier,NA,0.6901408450704225
631,2002,1,RandomForestClassifier,NA,0.6197183098591549
632,2002,2,RandomForestClassifier,NA,0.5633802816901409
633,2002,3,RandomForestClassifier,NA,0.6056338028169014
634,2002,4,RandomForestClassifier,NA,0.676056338028169
635,2002,5,RandomForestClassifier,NA,0.6338028169014085
636,2002,6,RandomForestClassifier,NA,0.6056338028169014
637,2002,7,RandomForestClassifier,NA,0.6619718309859155
638,2002,8,RandomForestClassifier,NA,0.6901408450704225
639,2002,9,RandomForestClassifier,NA,0.6056338028169014
640,2002,10,RandomForestClassifier,NA,0.7183098591549296
641,2002,11,RandomForestClassifier,NA,0.5915492957746479
642,2002,12,RandomForestClassifier,NA,0.7183098591549296
643,2002,13,RandomForestClassifier,NA,0.5492957746478874
644,2002,14,RandomForestClassifier,NA,0.704225352112676
645,2003,0,RandomForestClassifier,NA,0.6567164179104478
646,2003,1,RandomForestClassifier,NA,0.6716417910447762
647,2003,2,RandomForestClassifier,NA,0.6417910447761194
648,2003,3,RandomForestClassifier,NA,0.6268656716417911
649,2003,4,RandomForestClassifier,NA,0.7313432835820896
650,2003,5,RandomForestClassifier,NA,0.582089552238806
651,2003,6,RandomForestClassifier,NA,0.6417910447761194
652,2003,7,RandomForestClassifier,NA,0.6865671641791045
653,2003,8,RandomForestClassifier,NA,0.6865671641791045
654,2003,9,RandomForestClassifier,NA,0.6567164179104478
655,2003,10,RandomForestClassifier,NA,0.6567164179104478
656,2003,11,RandomForestClassifier,NA,0.7164179104477612
657,2003,12,RandomForestClassifier,NA,0.6567164179104478
658,2003,13,RandomForestClassifier,NA,0.7014925373134329
659,2003,14,RandomForestClassifier,NA,0.7313432835820896
660,2004,0,RandomForestClassifier,NA,0.6190476190476191
661,2004,1,RandomForestClassifier,NA,0.5396825396825397
662,2004,2,RandomForestClassifier,NA,0.5714285714285714
663,2004,3,RandomForestClassifier,NA,0.6507936507936508
664,2004,4,RandomForestClassifier,NA,0.7142857142857143
665,2004,5,RandomForestClassifier,NA,0.6349206349206349
666,2004,6,RandomForestClassifier,NA,0.6984126984126984
667,2004,7,RandomForestClassifier,NA,0.5396825396825397
668,2004,8,RandomForestClassifier,NA,0.7301587301587301
669,2004,9,RandomForestClassifier,NA,0.7301587301587301
670,2004,10,RandomForestClassifier,NA,0.7301587301587301
671,2004,11,RandomForestClassifier,NA,0.6507936507936508
672,2004,12,RandomForestClassifier,NA,0.7619047619047619
673,2004,13,RandomForestClassifier,NA,0.6984126984126984
674,2004,14,RandomForestClassifier,NA,0.7777777777777778
675,2005,0,RandomForestClassifier,NA,0.6176470588235294
676,2005,1,RandomForestClassifier,NA,0.6764705882352942
677,2005,2,RandomForestClassifier,NA,0.6617647058823529
678,2005,3,RandomForestClassifier,NA,0.47058823529411764
679,2005,4,RandomForestClassifier,NA,0.6764705882352942
680,2005,5,RandomForestClassifier,NA,0.6176470588235294
681,2005,6,RandomForestClassifier,NA,0.6470588235294118
682,2005,7,RandomForestClassifier,NA,0.5882352941176471
683,2005,8,RandomForestClassifier,NA,0.5441176470588235
684,2005,9,RandomForestClassifier,NA,0.6323529411764706
685,2005,10,RandomForestClassifier,NA,0.6617647058823529
686,2005,11,RandomForestClassifier,NA,0.6176470588235294
687,2005,12,RandomForestClassifier,NA,0.6323529411764706
688,2005,13,RandomForestClassifier,NA,0.6911764705882353
689,2005,14,RandomForestClassifier,NA,0.7352941176470589
690,2006,0,RandomForestClassifier,NA,0.7464788732394366
691,2006,1,RandomForestClassifier,NA,0.7746478873239436
692,2006,2,RandomForestClassifier,NA,0.5915492957746479
693,2006,3,RandomForestClassifier,NA,0.647887323943662
694,2006,4,RandomForestClassifier,NA,0.7746478873239436
695,2006,5,RandomForestClassifier,NA,0.647887323943662
696,2006,6,RandomForestClassifier,NA,0.6338028169014085
697,2006,7,RandomForestClassifier,NA,0.6901408450704225
698,2006,8,RandomForestClassifier,NA,0.7183098591549296
699,2006,9,RandomForestClassifier,NA,0.7183098591549296
700,2006,10,RandomForestClassifier,NA,0.7887323943661971
701,2006,11,RandomForestClassifier,NA,0.676056338028169
702,2006,12,RandomForestClassifier,NA,0.704225352112676
703,2006,13,RandomForestClassifier,NA,0.704225352112676
704,2006,14,RandomForestClassifier,NA,0.8028169014084507
705,2007,0,RandomForestClassifier,NA,0.582089552238806
706,2007,1,RandomForestClassifier,NA,0.6119402985074627
707,2007,2,RandomForestClassifier,NA,0.582089552238806
708,2007,3,RandomForestClassifier,NA,0.6417910447761194
709,2007,4,RandomForestClassifier,NA,0.5671641791044776
710,2007,5,RandomForestClassifier,NA,0.6567164179104478
711,2007,6,RandomForestClassifier,NA,0.5970149253731343
712,2007,7,RandomForestClassifier,NA,0.6716417910447762
713,2007,8,RandomForestClassifier,NA,0.7014925373134329
714,2007,9,RandomForestClassifier,NA,0.6268656716417911
715,2007,10,RandomForestClassifier,NA,0.7014925373134329
716,2007,11,RandomForestClassifier,NA,0.6567164179104478
717,2007,12,RandomForestClassifier,NA,0.7164179104477612
718,2007,13,RandomForestClassifier,NA,0.7313432835820896
719,2007,14,RandomForestClassifier,NA,0.8208955223880597
720,2008,0,RandomForestClassifier,NA,0.5522388059701493
721,2008,1,RandomForestClassifier,NA,0.6119402985074627
722,2008,2,RandomForestClassifier,NA,0.7014925373134329
723,2008,3,RandomForestClassifier,NA,0.6567164179104478
724,2008,4,RandomForestClassifier,NA,0.6716417910447762
725,2008,5,RandomForestClassifier,NA,0.6567164179104478
726,2008,6,RandomForestClassifier,NA,0.7761194029850746
727,2008,7,RandomForestClassifier,NA,0.6417910447761194
728,2008,8,RandomForestClassifier,NA,0.6417910447761194
729,2008,9,RandomForestClassifier,NA,0.6268656716417911
730,2008,10,RandomForestClassifier,NA,0.7164179104477612
731,2008,11,RandomForestClassifier,NA,0.7313432835820896
732,2008,12,RandomForestClassifier,NA,0.6567164179104478
733,2008,13,RandomForestClassifier,NA,0.7164179104477612
734,2008,14,RandomForestClassifier,NA,0.7611940298507462
735,2009,0,RandomForestClassifier,NA,0.6507936507936508
736,2009,1,RandomForestClassifier,NA,0.7142857142857143
737,2009,2,RandomForestClassifier,NA,0.6825396825396826
738,2009,3,RandomForestClassifier,NA,0.6507936507936508
739,2009,4,RandomForestClassifier,NA,0.6031746031746031
740,2009,5,RandomForestClassifier,NA,0.746031746031746
741,2009,6,RandomForestClassifier,NA,0.7142857142857143
742,2009,7,RandomForestClassifier,NA,0.6190476190476191
743,2009,8,RandomForestClassifier,NA,0.6031746031746031
744,2009,9,RandomForestClassifier,NA,0.7619047619047619
745,2009,10,RandomForestClassifier,NA,0.6984126984126984
746,2009,11,RandomForestClassifier,NA,0.6190476190476191
747,2009,12,RandomForestClassifier,NA,0.7301587301587301
748,2009,13,RandomForestClassifier,NA,0.7142857142857143
749,2009,14,RandomForestClassifier,NA,0.7619047619047619
750,2010,0,RandomForestClassifier,NA,0.7313432835820896
751,2010,1,RandomForestClassifier,NA,0.7313432835820896
752,2010,2,RandomForestClassifier,NA,0.6417910447761194
753,2010,3,RandomForestClassifier,NA,0.6716417910447762
754,2010,4,RandomForestClassifier,NA,0.6716417910447762
755,2010,5,RandomForestClassifier,NA,0.7014925373134329
756,2010,6,RandomForestClassifier,NA,0.6268656716417911
757,2010,7,RandomForestClassifier,NA,0.7164179104477612
758,2010,8,RandomForestClassifier,NA,0.7014925373134329
759,2010,9,RandomForestClassifier,NA,0.7014925373134329
760,2010,10,RandomForestClassifier,NA,0.7164179104477612
761,2010,11,RandomForestClassifier,NA,0.6865671641791045
762,2010,12,RandomForestClassifier,NA,0.7313432835820896
763,2010,13,RandomForestClassifier,NA,0.7164179104477612
764,2010,14,RandomForestClassifier,NA,0.7910447761194029
765,2011,0,RandomForestClassifier,NA,0.5522388059701493
766,2011,1,RandomForestClassifier,NA,0.5223880597014925
767,2011,2,RandomForestClassifier,NA,0.7164179104477612
768,2011,3,RandomForestClassifier,NA,0.582089552238806
769,2011,4,RandomForestClassifier,NA,0.6567164179104478
770,2011,5,RandomForestClassifier,NA,0.6119402985074627
771,2011,6,RandomForestClassifier,NA,0.7014925373134329
772,2011,7,RandomForestClassifier,NA,0.6417910447761194
773,2011,8,RandomForestClassifier,NA,0.6268656716417911
774,2011,9,RandomForestClassifier,NA,0.582089552238806
775,2011,10,RandomForestClassifier,NA,0.6865671641791045
776,2011,11,RandomForestClassifier,NA,0.6716417910447762
777,2011,12,RandomForestClassifier,NA,0.5970149253731343
778,2011,13,RandomForestClassifier,NA,0.6716417910447762
779,2011,14,RandomForestClassifier,NA,0.6865671641791045
780,2012,0,RandomForestClassifier,NA,0.5211267605633803
781,2012,1,RandomForestClassifier,NA,0.6619718309859155
782,2012,2,RandomForestClassifier,NA,0.5774647887323944
783,2012,3,RandomForestClassifier,NA,0.6901408450704225
784,2012,4,RandomForestClassifier,NA,0.647887323943662
785,2012,5,RandomForestClassifier,NA,0.6338028169014085
786,2012,6,RandomForestClassifier,NA,0.676056338028169
787,2012,7,RandomForestClassifier,NA,0.6338028169014085
788,2012,8,RandomForestClassifier,NA,0.5633802816901409
789,2012,9,RandomForestClassifier,NA,0.676056338028169
790,2012,10,RandomForestClassifier,NA,0.6338028169014085
791,2012,11,RandomForestClassifier,NA,0.676056338028169
792,2012,12,RandomForestClassifier,NA,0.6619718309859155
793,2012,13,RandomForestClassifier,NA,0.6901408450704225
794,2012,14,RandomForestClassifier,NA,0.676056338028169
795,2013,0,RandomForestClassifier,NA,0.47761194029850745
796,2013,1,RandomForestClassifier,NA,0.6119402985074627
797,2013,2,RandomForestClassifier,NA,0.5522388059701493
798,2013,3,RandomForestClassifier,NA,0.5970149253731343
799,2013,4,RandomForestClassifier,NA,0.6417910447761194
800,2013,5,RandomForestClassifier,NA,0.5671641791044776
801,2013,6,RandomForestClassifier,NA,0.7164179104477612
802,2013,7,RandomForestClassifier,NA,0.5522388059701493
803,2013,8,RandomForestClassifier,NA,0.5223880597014925
804,2013,9,RandomForestClassifier,NA,0.6119402985074627
805,2013,10,RandomForestClassifier,NA,0.582089552238806
806,2013,11,RandomForestClassifier,NA,0.7014925373134329
807,2013,12,RandomForestClassifier,NA,0.6417910447761194
808,2013,13,RandomForestClassifier,NA,0.6417910447761194
809,2013,14,RandomForestClassifier,NA,0.6417910447761194
810,2014,0,RandomForestClassifier,NA,0.6417910447761194
811,2014,1,RandomForestClassifier,NA,0.6119402985074627
812,2014,2,RandomForestClassifier,NA,0.7014925373134329
813,2014,3,RandomForestClassifier,NA,0.6716417910447762
814,2014,4,RandomForestClassifier,NA,0.6716417910447762
815,2014,5,RandomForestClassifier,NA,0.7910447761194029
816,2014,6,RandomForestClassifier,NA,0.7910447761194029
817,2014,7,RandomForestClassifier,NA,0.6865671641791045
818,2014,8,RandomForestClassifier,NA,0.6716417910447762
819,2014,9,RandomForestClassifier,NA,0.7014925373134329
820,2014,10,RandomForestClassifier,NA,0.7761194029850746
821,2014,11,RandomForestClassifier,NA,0.8208955223880597
822,2014,12,RandomForestClassifier,NA,0.6865671641791045
823,2014,13,RandomForestClassifier,NA,0.8208955223880597
824,2014,14,RandomForestClassifier,NA,0.8656716417910447
825,2015,0,RandomForestClassifier,NA,0.6285714285714286
826,2015,1,RandomForestClassifier,NA,0.6857142857142857
827,2015,2,RandomForestClassifier,NA,0.6142857142857143
828,2015,3,RandomForestClassifier,NA,0.6714285714285714
829,2015,4,RandomForestClassifier,NA,0.6857142857142857
830,2015,5,RandomForestClassifier,NA,0.7
831,2015,6,RandomForestClassifier,NA,0.6714285714285714
832,2015,7,RandomForestClassifier,NA,0.6571428571428571
833,2015,8,RandomForestClassifier,NA,0.6571428571428571
834,2015,9,RandomForestClassifier,NA,0.7285714285714285
835,2015,10,RandomForestClassifier,NA,0.7142857142857143
836,2015,11,RandomForestClassifier,NA,0.6857142857142857
837,2015,12,RandomForestClassifier,NA,0.7
838,2015,13,RandomForestClassifier,NA,0.7428571428571429
839,2015,14,RandomForestClassifier,NA,0.7857142857142857
840,2016,0,RandomForestClassifier,NA,0.6417910447761194
841,2016,1,RandomForestClassifier,NA,0.746268656716418
842,2016,2,RandomForestClassifier,NA,0.6567164179104478
843,2016,3,RandomForestClassifier,NA,0.6119402985074627
844,2016,4,RandomForestClassifier,NA,0.7611940298507462
845,2016,5,RandomForestClassifier,NA,0.7313432835820896
846,2016,6,RandomForestClassifier,NA,0.6417910447761194
847,2016,7,RandomForestClassifier,NA,0.7164179104477612
848,2016,8,RandomForestClassifier,NA,0.6567164179104478
849,2016,9,RandomForestClassifier,NA,0.7014925373134329
850,2016,10,RandomForestClassifier,NA,0.7611940298507462
851,2016,11,RandomForestClassifier,NA,0.6865671641791045
852,2016,12,RandomForestClassifier,NA,0.746268656716418
853,2016,13,RandomForestClassifier,NA,0.7164179104477612
854,2016,14,RandomForestClassifier,NA,0.8059701492537313
855,2017,0,RandomForestClassifier,NA,0.6716417910447762
856,2017,1,RandomForestClassifier,NA,0.7014925373134329
857,2017,2,RandomForestClassifier,NA,0.7014925373134329
858,2017,3,RandomForestClassifier,NA,0.6417910447761194
859,2017,4,RandomForestClassifier,NA,0.6567164179104478
860,2017,5,RandomForestClassifier,NA,0.6865671641791045
861,2017,6,RandomForestClassifier,NA,0.7014925373134329
862,2017,7,RandomForestClassifier,NA,0.7014925373134329
863,2017,8,RandomForestClassifier,NA,0.7910447761194029
864,2017,9,RandomForestClassifier,NA,0.746268656716418
865,2017,10,RandomForestClassifier,NA,0.746268656716418
866,2017,11,RandomForestClassifier,NA,0.7611940298507462
867,2017,12,RandomForestClassifier,NA,0.7761194029850746
868,2017,13,RandomForestClassifier,NA,0.7014925373134329
869,2017,14,RandomForestClassifier,NA,0.8059701492537313
870,2018,0,RandomForestClassifier,NA,0.5373134328358209
871,2018,1,RandomForestClassifier,NA,0.6417910447761194
872,2018,2,RandomForestClassifier,NA,0.47761194029850745
873,2018,3,RandomForestClassifier,NA,0.5373134328358209
874,2018,4,RandomForestClassifier,NA,0.6417910447761194
875,2018,5,RandomForestClassifier,NA,0.6716417910447762
876,2018,6,RandomForestClassifier,NA,0.6268656716417911
877,2018,7,RandomForestClassifier,NA,0.5671641791044776
878,2018,8,RandomForestClassifier,NA,0.6119402985074627
879,2018,9,RandomForestClassifier,NA,0.6268656716417911
880,2018,10,RandomForestClassifier,NA,0.6865671641791045
881,2018,11,RandomForestClassifier,NA,0.5522388059701493
882,2018,12,RandomForestClassifier,NA,0.7164179104477612
883,2018,13,RandomForestClassifier,NA,0.6716417910447762
884,2018,14,RandomForestClassifier,NA,0.7313432835820896
885,2019,0,RandomForestClassifier,NA,0.5970149253731343
886,2019,1,RandomForestClassifier,NA,0.6865671641791045
887,2019,2,RandomForestClassifier,NA,0.5970149253731343
888,2019,3,RandomForestClassifier,NA,0.7014925373134329
889,2019,4,RandomForestClassifier,NA,0.6567164179104478
890,2019,5,RandomForestClassifier,NA,0.6567164179104478
891,2019,6,RandomForestClassifier,NA,0.7014925373134329
892,2019,7,RandomForestClassifier,NA,0.6865671641791045
893,2019,8,RandomForestClassifier,NA,0.746268656716418
894,2019,9,RandomForestClassifier,NA,0.6865671641791045
895,2019,10,RandomForestClassifier,NA,0.746268656716418
896,2019,11,RandomForestClassifier,NA,0.7313432835820896
897,2019,12,RandomForestClassifier,NA,0.7611940298507462
898,2019,13,RandomForestClassifier,NA,0.7164179104477612
899,2019,14,RandomForestClassifier,NA,0.8059701492537313
900,2000,0,ExtraTreesClassifier,NA,0.6349206349206349
901,2000,1,ExtraTreesClassifier,NA,0.6349206349206349
902,2000,2,ExtraTreesClassifier,NA,0.6031746031746031
903,2000,3,ExtraTreesClassifier,NA,0.6666666666666666
904,2000,4,ExtraTreesClassifier,NA,0.6666666666666666
905,2000,5,ExtraTreesClassifier,NA,0.6507936507936508
906,2000,6,ExtraTreesClassifier,NA,0.6190476190476191
907,2000,7,ExtraTreesClassifier,NA,0.6031746031746031
908,2000,8,ExtraTreesClassifier,NA,0.7142857142857143
909,2000,9,ExtraTreesClassifier,NA,0.6984126984126984
910,2000,10,ExtraTreesClassifier,NA,0.6190476190476191
911,2000,11,ExtraTreesClassifier,NA,0.7301587301587301
912,2000,12,ExtraTreesClassifier,NA,0.7619047619047619
913,2000,13,ExtraTreesClassifier,NA,0.6984126984126984
914,2000,14,ExtraTreesClassifier,NA,0.8095238095238095
915,2001,0,ExtraTreesClassifier,NA,0.6333333333333333
916,2001,1,ExtraTreesClassifier,NA,0.6666666666666666
917,2001,2,ExtraTreesClassifier,NA,0.55
918,2001,3,ExtraTreesClassifier,NA,0.65
919,2001,4,ExtraTreesClassifier,NA,0.7
920,2001,5,ExtraTreesClassifier,NA,0.65
921,2001,6,ExtraTreesClassifier,NA,0.5
922,2001,7,ExtraTreesClassifier,NA,0.65
923,2001,8,ExtraTreesClassifier,NA,0.6666666666666666
924,2001,9,ExtraTreesClassifier,NA,0.7
925,2001,10,ExtraTreesClassifier,NA,0.75
926,2001,11,ExtraTreesClassifier,NA,0.7166666666666667
927,2001,12,ExtraTreesClassifier,NA,0.6333333333333333
928,2001,13,ExtraTreesClassifier,NA,0.6
929,2001,14,ExtraTreesClassifier,NA,0.6666666666666666
930,2002,0,ExtraTreesClassifier,NA,0.6901408450704225
931,2002,1,ExtraTreesClassifier,NA,0.6197183098591549
932,2002,2,ExtraTreesClassifier,NA,0.5633802816901409
933,2002,3,ExtraTreesClassifier,NA,0.6056338028169014
934,2002,4,ExtraTreesClassifier,NA,0.676056338028169
935,2002,5,ExtraTreesClassifier,NA,0.6338028169014085
936,2002,6,ExtraTreesClassifier,NA,0.6056338028169014
937,2002,7,ExtraTreesClassifier,NA,0.6901408450704225
938,2002,8,ExtraTreesClassifier,NA,0.7323943661971831
939,2002,9,ExtraTreesClassifier,NA,0.6056338028169014
940,2002,10,ExtraTreesClassifier,NA,0.6901408450704225
941,2002,11,ExtraTreesClassifier,NA,0.5915492957746479
942,2002,12,ExtraTreesClassifier,NA,0.7323943661971831
943,2002,13,ExtraTreesClassifier,NA,0.5633802816901409
944,2002,14,ExtraTreesClassifier,NA,0.676056338028169
945,2003,0,ExtraTreesClassifier,NA,0.6567164179104478
946,2003,1,ExtraTreesClassifier,NA,0.6716417910447762
947,2003,2,ExtraTreesClassifier,NA,0.6417910447761194
948,2003,3,ExtraTreesClassifier,NA,0.582089552238806
949,2003,4,ExtraTreesClassifier,NA,0.7313432835820896
950,2003,5,ExtraTreesClassifier,NA,0.582089552238806
951,2003,6,ExtraTreesClassifier,NA,0.6119402985074627
952,2003,7,ExtraTreesClassifier,NA,0.7014925373134329
953,2003,8,ExtraTreesClassifier,NA,0.6417910447761194
954,2003,9,ExtraTreesClassifier,NA,0.7164179104477612
955,2003,10,ExtraTreesClassifier,NA,0.6417910447761194
956,2003,11,ExtraTreesClassifier,NA,0.6865671641791045
957,2003,12,ExtraTreesClassifier,NA,0.6865671641791045
958,2003,13,ExtraTreesClassifier,NA,0.7313432835820896
959,2003,14,ExtraTreesClassifier,NA,0.7014925373134329
960,2004,0,ExtraTreesClassifier,NA,0.6190476190476191
961,2004,1,ExtraTreesClassifier,NA,0.5396825396825397
962,2004,2,ExtraTreesClassifier,NA,0.5396825396825397
963,2004,3,ExtraTreesClassifier,NA,0.6507936507936508
964,2004,4,ExtraTreesClassifier,NA,0.6825396825396826
965,2004,5,ExtraTreesClassifier,NA,0.6031746031746031
966,2004,6,ExtraTreesClassifier,NA,0.7301587301587301
967,2004,7,ExtraTreesClassifier,NA,0.5396825396825397
968,2004,8,ExtraTreesClassifier,NA,0.746031746031746
969,2004,9,ExtraTreesClassifier,NA,0.6666666666666666
970,2004,10,ExtraTreesClassifier,NA,0.746031746031746
971,2004,11,ExtraTreesClassifier,NA,0.6984126984126984
972,2004,12,ExtraTreesClassifier,NA,0.7936507936507936
973,2004,13,ExtraTreesClassifier,NA,0.6825396825396826
974,2004,14,ExtraTreesClassifier,NA,0.7301587301587301
975,2005,0,ExtraTreesClassifier,NA,0.6176470588235294
976,2005,1,ExtraTreesClassifier,NA,0.6764705882352942
977,2005,2,ExtraTreesClassifier,NA,0.6617647058823529
978,2005,3,ExtraTreesClassifier,NA,0.47058823529411764
979,2005,4,ExtraTreesClassifier,NA,0.6764705882352942
980,2005,5,ExtraTreesClassifier,NA,0.6617647058823529
981,2005,6,ExtraTreesClassifier,NA,0.6176470588235294
982,2005,7,ExtraTreesClassifier,NA,0.5588235294117647
983,2005,8,ExtraTreesClassifier,NA,0.5588235294117647
984,2005,9,ExtraTreesClassifier,NA,0.6323529411764706
985,2005,10,ExtraTreesClassifier,NA,0.6470588235294118
986,2005,11,ExtraTreesClassifier,NA,0.6176470588235294
987,2005,12,ExtraTreesClassifier,NA,0.6029411764705882
988,2005,13,ExtraTreesClassifier,NA,0.6764705882352942
989,2005,14,ExtraTreesClassifier,NA,0.6911764705882353
990,2006,0,ExtraTreesClassifier,NA,0.7464788732394366
991,2006,1,ExtraTreesClassifier,NA,0.7746478873239436
992,2006,2,ExtraTreesClassifier,NA,0.5915492957746479
993,2006,3,ExtraTreesClassifier,NA,0.647887323943662
994,2006,4,ExtraTreesClassifier,NA,0.7887323943661971
995,2006,5,ExtraTreesClassifier,NA,0.6619718309859155
996,2006,6,ExtraTreesClassifier,NA,0.6338028169014085
997,2006,7,ExtraTreesClassifier,NA,0.7464788732394366
998,2006,8,ExtraTreesClassifier,NA,0.7183098591549296
999,2006,9,ExtraTreesClassifier,NA,0.7323943661971831
1000,2006,10,ExtraTreesClassifier,NA,0.8309859154929577
1001,2006,11,ExtraTreesClassifier,NA,0.6901408450704225
1002,2006,12,ExtraTreesClassifier,NA,0.7464788732394366
